,APOGEE_ID,RA,DEC,VHELIO,VERR,VSCATTER,NVISITS,SNR,Hmag
142,2M01340220+2921266,23.50919,29.357409,11.859264373779297,0.0444759018719196,0.1938108056783676,4,134.12005615234375,12.04300022125244
143,2M01340789+3203478,23.532901,32.063301,-6.905994892120361,0.0322511121630668,0.4984727501869201,3,179.42430114746094,10.963000297546388
144,2M01341005+2933004,23.541886,29.550131,9.021279335021973,0.0670264139771461,0.1297402381896972,4,186.5376434326172,11.510000228881836
145,2M01341490+3200196,23.562107,32.005466,1.888062834739685,0.0247252993285655,0.1025515124201774,3,638.4227294921875,8.329000473022461
146,2M01341928+2919571,23.580364,29.33255,99999.9,0.0,0.0,0,0.0,11.81999969482422
147,2M01342921+2916060,23.621721,29.268358,-8.753782272338867,0.1274574995040893,0.7818945050239563,3,116.28177642822266,11.675000190734863
148,2M01343028+3155471,23.626202,31.929756,-51.832298278808594,0.211127832531929,0.3526493310928345,12,56.98255157470703,14.319000244140623
149,2M01343146+3128213,23.631092,31.472607,23.162017822265625,0.1674638539552688,0.3263646960258484,10,54.79458618164063,14.3149995803833
150,2M01343158+3115333,23.631587,31.259275,14.12905216217041,0.0405419319868087,0.1301881521940231,3,144.4941864013672,11.845000267028809
151,2M01343202+3045401,23.633422,30.761139,-30.338224411010746,0.0255394708365201,0.0807744860649108,3,234.1526031494141,10.734000205993652
152,2M01343693+3046219,23.653894,30.772751,21.030208587646484,0.2282414138317108,0.9687501788139344,13,487.4411010742188,10.861000061035156
153,2M01343812+3002078,23.658848,30.035519,6.212080955505371,0.0335106961429119,0.0713794603943824,3,308.0562438964844,9.85200023651123
154,2M01343820+3051312,23.659199,30.85869,-11.034538269042969,0.0236330796033144,0.3652408123016357,3,478.9241027832031,9.696000099182127
155,2M01344158+2942007,23.673251,29.700222,-11.56447696685791,0.0513406805694103,0.1215832158923149,4,174.78172302246094,11.625
156,2M01344209+3015598,23.67538,30.266636,31.35161018371582,0.033082615584135,0.0447878018021583,4,158.26058959960938,11.602999687194824
157,2M01344263+3025280,23.677641,30.424459,-51.90917205810547,0.0906796678900718,4.01303768157959,13,770.4038696289062,9.902999877929688
158,2M01345226+2950446,23.717752,29.845741,21.426589965820312,0.1794110536575317,1.9351602792739868,12,53.8955307006836,14.3149995803833
159,2M01345516+3102583,23.729845,31.049555,-17.925920486450195,0.0379920117557048,0.0722276642918586,3,125.8069076538086,12.128000259399414
160,2M01345626+3029510,23.734439,30.497507,-37.87592315673828,0.0423558242619037,0.1624335646629333,3,117.34423828125,12.062000274658203
