col1,col2
4681.0,0.03369176567978685
4682.0,0.03440622220199219
4683.0,0.035121063770877946
4684.0,0.035836218604362445
4685.0,0.03655170440898448
4686.0,0.03726788372893178
4687.0,0.03798419288435013
4688.0,0.03870095402707952
4689.0,0.03941803300106952
4690.0,0.04013562680869647
4691.0,0.041131667613729224
4692.0,0.04212826724133047
4693.0,0.043125481987736566
4694.0,0.04412326311744746
4695.0,0.045121669780992406
4696.0,0.046120416431338906
4697.0,0.04711986029766667
4698.0,0.04811995773949844
4699.0,0.04912043547265008
4700.0,0.050121477439450564
4701.0,0.05094466126964743
4702.0,0.05176833461079166
4703.0,0.05259227032762619
4704.0,0.05341669517168416
4705.0,0.054241450508242965
4706.0,0.05506671328687644
4707.0,0.05589239305299661
4708.0,0.056718585681877036
4709.0,0.05754500342530614
4710.0,0.05837182952113349
4711.0,0.059225269720483684
4712.0,0.06007916025175401
4713.0,0.06093349504752129
4714.0,0.061788083642878404
4715.0,0.06264341553104044
4716.0,0.06349899852669136
4717.0,0.06435513749623535
4718.0,0.06521161027905896
4719.0,0.0660685302936244
4720.0,0.06692601694728591
4721.0,0.0678349398897649
4722.0,0.06874444465168635
4723.0,0.06965456278899512
4724.0,0.07056503379328587
4725.0,0.07147588092631818
4726.0,0.07238707871380436
4727.0,0.07329912278255468
4728.0,0.07421140268180731
4729.0,0.07512428826280962
4730.0,0.07603752843863061
4731.0,0.07687388265060362
4732.0,0.07771040420435149
4733.0,0.07854747302414082
4734.0,0.0793846933949597
4735.0,0.08022259560791341
4736.0,0.08106090784302707
4737.0,0.08189950861910264
4738.0,0.08273866336243113
4739.0,0.0835782195575442
4740.0,0.08441821830368965
4741.0,0.085335345121815
4742.0,0.0862530811559226
4743.0,0.087171267988437
4744.0,0.08808961906203744
4745.0,0.08900857226134626
4746.0,0.0899281408995244
4747.0,0.09084815986423855
4748.0,0.09176847540335055
4749.0,0.09268941998661938
4750.0,0.09361051084120181
4751.0,0.0946111537253234
4752.0,0.09561218335126302
4753.0,0.09661342428905244
4754.0,0.09761568159276571
4755.0,0.09861797266676764
4756.0,0.09962113323199794
4757.0,0.10062465991558595
4758.0,0.10162888678646921
4759.0,0.1026336576829717
4760.0,0.10363875950854474
4761.0,0.10449030979859913
4762.0,0.10534212497050735
4763.0,0.10619457517068322
4764.0,0.10704728734324302
4765.0,0.1079004578501816
4766.0,0.10875424660412568
4767.0,0.10960830353053129
4768.0,0.11046281902483028
4769.0,0.11131794574245676
4770.0,0.1121731828035949
4771.0,0.11317973972771118
4772.0,0.11418658849830995
4773.0,0.11519425368261435
4774.0,0.11620182510470489
4775.0,0.11721021567673577
4776.0,0.11821908829945992
4777.0,0.11922800135299325
4778.0,0.12023777733214813
4779.0,0.12124763386667002
4780.0,0.12225830084219487
4781.0,0.12327137900318795
4782.0,0.12428471761601051
4783.0,0.12529854314063485
4784.0,0.12631286784231419
4785.0,0.1273276919698669
4786.0,0.12834296579704327
4787.0,0.1293591794065975
4788.0,0.1303752395035672
4789.0,0.131392000494366
4790.0,0.13240945433367568
4791.0,0.13343063071386205
4792.0,0.1344528037846888
4793.0,0.13547483843454297
4794.0,0.13649763457293643
4795.0,0.13752118373290687
4796.0,0.13854484490448649
4797.0,0.13956970612110237
4798.0,0.1405944445719043
4799.0,0.14161995285838208
4800.0,0.1426462082014663
4801.0,0.14345906341757228
4802.0,0.14427249187275598
4803.0,0.14508606111007744
4804.0,0.1458997533689622
4805.0,0.14671427540511767
4806.0,0.14752892033639461
4807.0,0.14834369867470368
4808.0,0.1491590977372636
4809.0,0.14997506356749543
4810.0,0.1507911908120434
4811.0,0.15172832594777824
4812.0,0.1526657950604596
4813.0,0.1536035540537603
4814.0,0.15454164742684684
4815.0,0.15547998547407518
4816.0,0.15641868801054698
4817.0,0.15735742155769586
4818.0,0.15829720579336892
4819.0,0.1592368079005784
4820.0,0.1601769617580547
4821.0,0.16099781121794374
4822.0,0.1618195491740469
4823.0,0.16264116312644197
4824.0,0.16346338693922485
4825.0,0.16428603391266552
4826.0,0.16510899330701412
4827.0,0.16593237620644002
4828.0,0.16675639225342528
4829.0,0.16758047992690517
4830.0,0.16840500807387976
4831.0,0.16919949240856047
4832.0,0.16999403845498068
4833.0,0.17078915243685894
4834.0,0.1715849202126525
4835.0,0.1723804171773253
4836.0,0.1731762685959241
4837.0,0.17397299368144006
4838.0,0.1747700113794736
4839.0,0.17556710179692192
4840.0,0.17636422773757965
4841.0,0.17695269758940282
4842.0,0.1775414045889052
4843.0,0.17813007493699065
4844.0,0.178718963572437
4845.0,0.1793089828910656
4846.0,0.17989865583939132
4847.0,0.18048823688050658
4848.0,0.18107838331099158
4849.0,0.18166873212298346
4850.0,0.1822593704091118
4851.0,0.1830306554921475
4852.0,0.1838025451104186
4853.0,0.18457442378428177
4854.0,0.1853475135672937
4855.0,0.18612055922828355
4856.0,0.1868933240036365
4857.0,0.1876663403456495
4858.0,0.18844027543401126
4859.0,0.18921359693328293
4860.0,0.1899874580821446
4861.0,0.19031740376319858
4862.0,0.19064832963839135
4863.0,0.19097850423561863
4864.0,0.19130874683361646
4865.0,0.1916397900761744
4866.0,0.19197062778154686
4867.0,0.19230157087547106
4868.0,0.19263296897434068
4869.0,0.19296386505731541
4870.0,0.19329486550245226
4871.0,0.19373059658435587
4872.0,0.19416682476298028
4873.0,0.19460288342106874
4874.0,0.19503912413379562
4875.0,0.19547647944802435
4876.0,0.19591301173310338
4877.0,0.19634974482273665
4878.0,0.19678694160197627
4879.0,0.1972239834967872
4880.0,0.19766150903923038
4881.0,0.19807273938417455
4882.0,0.19848440702118791
4883.0,0.1988962862204959
4884.0,0.19930792183615467
4885.0,0.19972011018081662
4886.0,0.20013207250783538
4887.0,0.20054453185520832
4888.0,0.20095749011721756
4889.0,0.20136958931511328
4890.0,0.20178220541533967
4891.0,0.20206139733598616
4892.0,0.20234070374503074
4893.0,0.20261975885122077
4894.0,0.2028996024469558
4895.0,0.203178866626476
4896.0,0.20345822532787583
4897.0,0.20373800741384462
4898.0,0.20401720691239605
4899.0,0.204296849132417
4900.0,0.20457753706107734
4901.0,0.20483343776602464
4902.0,0.2050893899464529
4903.0,0.20534576346256597
4904.0,0.20560160419244133
4905.0,0.20585782731220909
4906.0,0.20611482438895687
4907.0,0.20637122881157183
4908.0,0.2066274103597504
4909.0,0.20688466123552807
4910.0,0.2071416703474727
4911.0,0.20742697589907688
4912.0,0.20771177879102148
4913.0,0.2079969822765037
4914.0,0.20828229181188596
4915.0,0.20856772712693158
4916.0,0.2088535647976843
4917.0,0.20913921265662994
4918.0,0.20942560009158506
4919.0,0.20971146089078802
4920.0,0.2099970508081841
4921.0,0.21019858469352887
4922.0,0.21040049856366688
4923.0,0.21060247495000223
4924.0,0.21080351880634074
4925.0,0.21100557964390246
4926.0,0.21120710501457007
4927.0,0.21140863210535057
4928.0,0.21161057994249274
4929.0,0.21181290937307617
4930.0,0.2120146615972388
4931.0,0.212241300769544
4932.0,0.21246870883176583
4933.0,0.2126958654765692
4934.0,0.21292339168722563
4935.0,0.21315098709668417
4936.0,0.21337800872800874
4937.0,0.21360576207965584
4938.0,0.21383286006849284
4939.0,0.2140600864658644
4940.0,0.2142873607748996
4941.0,0.21414717521066334
4942.0,0.21400660613841388
4943.0,0.21386597608939178
4944.0,0.21372488317352079
4945.0,0.21358405105970382
4946.0,0.21344249606870433
4947.0,0.21330116172718805
4948.0,0.21316010731369722
4949.0,0.21301861172108608
4950.0,0.21287669587700822
4951.0,0.2135887914409139
4952.0,0.2143014905444537
4953.0,0.21501411041996266
4954.0,0.21572763951839707
4955.0,0.21644080491105583
4956.0,0.21715419129388072
4957.0,0.21786820680283486
4958.0,0.21858209673092288
4959.0,0.21929630962725694
4960.0,0.2200107223622093
4961.0,0.2201918238902853
4962.0,0.22037333410551618
4963.0,0.2205548612633684
4964.0,0.2207365086145554
4965.0,0.22091815220759956
4966.0,0.2210991918994352
4967.0,0.2212813034449973
4968.0,0.22146247925061943
4969.0,0.22164435506696098
4970.0,0.22182630983076312
4971.0,0.22243367236971004
4972.0,0.22304195615359482
4973.0,0.22364943188417977
4974.0,0.22425848035104412
4975.0,0.2248667172757765
4976.0,0.225475482577978
4977.0,0.22608414532250817
4978.0,0.226693338003097
4979.0,0.22730350848823877
4980.0,0.22791204655192995
4981.0,0.22798257917825504
4982.0,0.22805420612311522
4983.0,0.22812473647939635
4984.0,0.22819565925422375
4985.0,0.22826688945631154
4986.0,0.2283378100240774
4987.0,0.2284087401076623
4988.0,0.22847895598406184
4989.0,0.22854990501960298
4990.0,0.22862088486062182
4991.0,0.22896636033138057
4992.0,0.22931191929699263
4993.0,0.22965798908007123
4994.0,0.23000380071140775
4995.0,0.23034939554799125
4996.0,0.23069548036928184
4997.0,0.23104205660242072
4998.0,0.23138839420333707
4999.0,0.23173449175236527
5000.0,0.23208140474427616
5001.0,0.2324038149392115
5002.0,0.23272626359099075
5003.0,0.23304872895870835
5004.0,0.2333709290735615
5005.0,0.23369351382573916
5006.0,0.23401618018519593
5007.0,0.23433892822157593
5008.0,0.2346613441131191
5009.0,0.2349838189938766
5010.0,0.2353063746905981
5011.0,0.23549919514631104
5012.0,0.2356924496700502
5013.0,0.23588535132431018
5014.0,0.23607827154573388
5015.0,0.23627162659216053
5016.0,0.23646427713102505
5017.0,0.2366569895660318
5018.0,0.23685009326167142
5019.0,0.23704323740811442
5020.0,0.23723644398712804
5021.0,0.23726677394357276
5022.0,0.23729710279725877
5023.0,0.23732778227889356
5024.0,0.23735815288692538
5025.0,0.2373884564434449
5026.0,0.23741878088005236
5027.0,0.23744947790324852
5028.0,0.23747942644514913
5029.0,0.2375097255926573
5030.0,0.23754046325099892
5031.0,0.23778845660883283
5032.0,0.238037231716446
5033.0,0.23828535792465863
5034.0,0.23853424516762273
5035.0,0.23878287967414738
5036.0,0.23903150370531712
5037.0,0.239280581591017
5038.0,0.23952933952137362
5039.0,0.23977777648206183
5040.0,0.24002666772698802
5041.0,0.23989261505528459
5042.0,0.23975854338636754
5043.0,0.23962407642428984
5044.0,0.23948954667168945
5045.0,0.23935532990178157
5046.0,0.23922071862381686
5047.0,0.23908641983690795
5048.0,0.23895139622259617
5049.0,0.2388166630344886
5050.0,0.23868224160004115
5051.0,0.23895965250578263
5052.0,0.2392363345901973
5053.0,0.2395146270919547
5054.0,0.23979143881333934
5055.0,0.2400687351519878
5056.0,0.24034680545212045
5057.0,0.24062421009360208
5058.0,0.24090167957023564
5059.0,0.2411788360353885
5060.0,0.2414564570447287
5061.0,0.24110374304913698
5062.0,0.2407509795851082
5063.0,0.24039845428995116
5064.0,0.24004510446208638
5065.0,0.23969163989456874
5066.0,0.23933850140395385
5067.0,0.23898522497521407
5068.0,0.23863152529416057
5069.0,0.2382773601098709
5070.0,0.23792378210277715
5071.0,0.23807150674772826
5072.0,0.2382192243144653
5073.0,0.23836704436491002
5074.0,0.23851481344919384
5075.0,0.23866268506338528
5076.0,0.23880980300179389
5077.0,0.23895774775195366
5078.0,0.23910570728595892
5079.0,0.23925332976169478
5080.0,0.2394013406031487
5081.0,0.23909789338629345
5082.0,0.23879400286289545
5083.0,0.2384904154273107
5084.0,0.23818566386692624
5085.0,0.23788115086608097
5086.0,0.2375770060173199
5087.0,0.23727274825745268
5088.0,0.2369684647873242
5089.0,0.23666372101163116
5090.0,0.2363589090267735
5091.0,0.23624629153645987
5092.0,0.23613362221880455
5093.0,0.23602022995883934
5094.0,0.2359071546092116
5095.0,0.23579478476424368
5096.0,0.23568089319488794
5097.0,0.2355677071635288
5098.0,0.23545490156170346
5099.0,0.23534128924788994
5100.0,0.23522805731740412
5101.0,0.23509166901575784
5102.0,0.23495528368245938
5103.0,0.2348188151812622
5104.0,0.2346827150242048
5105.0,0.2345454357224792
5106.0,0.23440959850044923
5107.0,0.23427228297007396
5108.0,0.2341363430407433
5109.0,0.23399894831107232
5110.0,0.2338625632916439
5111.0,0.2338336734939043
5112.0,0.23380579734377302
5113.0,0.23377688082408693
5114.0,0.23374902020058022
5115.0,0.23372044036241732
5116.0,0.2336910777292276
5117.0,0.23366317635075567
5118.0,0.23363419315777262
5119.0,0.2336051540269502
5120.0,0.23357648599464598
5121.0,0.23354721569571274
5122.0,0.2335182950043112
5123.0,0.2334897023111564
5124.0,0.23346005100428752
5125.0,0.23343109037384738
5126.0,0.2334013916002186
5127.0,0.2333727667788184
5128.0,0.23334302047652195
5129.0,0.2333136659406431
5130.0,0.23328425564687968
5131.0,0.23320701233403124
5132.0,0.23312969622689833
5133.0,0.23305311552049127
5134.0,0.2329757599117829
5135.0,0.23289835283089472
5136.0,0.23282095801861163
5137.0,0.23274385137650616
5138.0,0.23266603521741824
5139.0,0.23258850726540511
5140.0,0.23251099149978452
5141.0,0.23245266575174178
5142.0,0.23239400363617524
5143.0,0.2323352807835246
5144.0,0.2322758622509176
5145.0,0.2322171029472318
5146.0,0.23215798688593303
5147.0,0.23209887387341555
5148.0,0.23204005976735598
5149.0,0.23198126956631812
5150.0,0.23192170072970583
5151.0,0.2319421318351077
5152.0,0.23196289888960042
5153.0,0.2319840229735763
5154.0,0.23200478612941028
5155.0,0.23202447050055086
5156.0,0.23204560985681816
5157.0,0.23206634609535254
5158.0,0.23208640479846365
5159.0,0.2321067571698046
5160.0,0.23212790983807197
5161.0,0.2322882370133739
5162.0,0.2324493501958022
5163.0,0.23260972810554126
5164.0,0.2327701734803433
5165.0,0.23293100395341798
5166.0,0.2330918176595891
5167.0,0.23325233899023548
5168.0,0.23341286429953909
5169.0,0.23357413621238035
5170.0,0.23373435131953163
5171.0,0.23395706060137292
5172.0,0.2341801587686222
5173.0,0.2344026463248257
5174.0,0.23462548019933957
5175.0,0.23484804287652594
5176.0,0.2350709950054284
5177.0,0.23529363273444448
5178.0,0.2355166818176282
5179.0,0.23573941590149283
5180.0,0.23596258334789638
5181.0,0.23590833084214452
5182.0,0.2358544218531474
5183.0,0.23579976536266456
5184.0,0.2357458371846082
5185.0,0.23569116199876602
5186.0,0.23563606100703208
5187.0,0.2355820722029028
5188.0,0.23552767871583372
5189.0,0.23547290228995738
5190.0,0.2354181059618527
5191.0,0.23565937002399592
5192.0,0.23589989983357162
5193.0,0.23614123342118284
5194.0,0.23638258070111615
5195.0,0.2366232558764332
5196.0,0.23686432945479202
5197.0,0.2371054159952465
5198.0,0.2373458063610901
5199.0,0.23758734812675092
5200.0,0.23782817156404717
5201.0,0.23778939863086293
5202.0,0.23775098331190128
5203.0,0.23771217249121243
5204.0,0.23767266538447268
5205.0,0.2376338814633244
5206.0,0.2375950463996571
5207.0,0.23755588086687515
5208.0,0.23751668587449964
5209.0,0.23747821319098025
5210.0,0.23743861556964393
5211.0,0.23762025277759724
5212.0,0.23780223331909853
5213.0,0.23798393384458777
5214.0,0.23816561212249054
5215.0,0.23834767745899701
5216.0,0.2385290525105663
5217.0,0.23871040469207427
5218.0,0.23889218733285847
5219.0,0.2390735802397555
5220.0,0.23925503660941747
5221.0,0.23926837333874082
5222.0,0.23928140661023475
5223.0,0.23929437425768268
5224.0,0.23930701685820588
5225.0,0.23932039373770383
5226.0,0.23933335909456108
5227.0,0.239346021043661
5228.0,0.23935861739233788
5229.0,0.23937199118962232
5230.0,0.23938497511691004
5231.0,0.23953915176286858
5232.0,0.23969293460284816
5233.0,0.2398475571530504
5234.0,0.24000174256539958
5235.0,0.2401556201296724
5236.0,0.2403098833666405
5237.0,0.2404645112006486
5238.0,0.24061844021402196
5239.0,0.24077238617077273
5240.0,0.24092667515562097
5241.0,0.24074737299712073
5242.0,0.24056878379773572
5243.0,0.24038906246049352
5244.0,0.24020966345707281
5245.0,0.24003026118285647
5246.0,0.23985118007123696
5247.0,0.23967174921694923
5248.0,0.23949149429002786
5249.0,0.23931235938059103
5250.0,0.23913244426927566
5251.0,0.23908873057644883
5252.0,0.23904533389230168
5253.0,0.2390019523426331
5254.0,0.2389578535741044
5255.0,0.2389144162968601
5256.0,0.23887067122486857
5257.0,0.23882687686360202
5258.0,0.238783119315993
5259.0,0.2387389468001338
5260.0,0.238695155365882
5261.0,0.23873154083621478
5262.0,0.2387683574596178
5263.0,0.2388051320845672
5264.0,0.2388418647001032
5265.0,0.23887793135356475
5266.0,0.23891434317914342
5267.0,0.23895075596108914
5268.0,0.23898751402761018
5269.0,0.2390235843927161
5270.0,0.23905997851764624
5271.0,0.23893732184312538
5272.0,0.23881428037983338
5273.0,0.23869117706428933
5274.0,0.2385684629227091
5275.0,0.23844566509119913
5276.0,0.2383225477468578
5277.0,0.23819904710865772
5278.0,0.2380762349981116
5279.0,0.23795265421995657
5280.0,0.23782946161216167
5281.0,0.23748253539625133
5282.0,0.23713560559343558
5283.0,0.2367875643839965
5284.0,0.23644084119897252
5285.0,0.23609415565810488
5286.0,0.23574591718733073
5287.0,0.23539875779807956
5288.0,0.23505117156261965
5289.0,0.2347035612300889
5290.0,0.23435552634044018
5291.0,0.2344216357609151
5292.0,0.23448705367641626
5293.0,0.2345520959212309
5294.0,0.23461718404557494
5295.0,0.23468221260544903
5296.0,0.2347472870527804
5297.0,0.2348123441048954
5298.0,0.23487814361614
5299.0,0.23494284931811837
5300.0,0.2350075796820392
5301.0,0.23471525371716936
5302.0,0.234421773821864
5303.0,0.23412825916517205
5304.0,0.23383506684184233
5305.0,0.23354185979457526
5306.0,0.23324823988955765
5307.0,0.23295462707180215
5308.0,0.23266129280658704
5309.0,0.23236723423431985
5310.0,0.23207347522205155
5311.0,0.2320590706013265
5312.0,0.23204357912612658
5313.0,0.23202912599934547
5314.0,0.23201400287747054
5315.0,0.2319995428755384
5316.0,0.23198439222571998
5317.0,0.2319695922219141
5318.0,0.23195478882340226
5319.0,0.23193892045070025
5320.0,0.23192408958610733
5321.0,0.2316553500271344
5322.0,0.2313855469110925
5323.0,0.23111675768541623
5324.0,0.2308475701979097
5325.0,0.23057806856600624
5326.0,0.23030846045973247
5327.0,0.2300389112623684
5328.0,0.22976962676126222
5329.0,0.22949998838057215
5330.0,0.22923036739085265
5331.0,0.22932476668921092
5332.0,0.22941919394591928
5333.0,0.22951362860235397
5334.0,0.22960844122526505
5335.0,0.229702540707005
5336.0,0.22979701816881115
5337.0,0.22989146182567718
5338.0,0.22998595409758885
5339.0,0.23008008256468246
5340.0,0.23017421818330194
5341.0,0.2299841058593116
5342.0,0.2297932625649397
5343.0,0.22960208115884137
5344.0,0.22941156981829505
5345.0,0.2292210694924634
5346.0,0.2290304980471879
5347.0,0.2288393225954898
5348.0,0.22864842553554596
5349.0,0.2284578674967361
5350.0,0.2282666456375487
5351.0,0.22825303068398223
5352.0,0.22823910557206975
5353.0,0.22822446161745547
5354.0,0.22821052968914732
5355.0,0.22819690083205135
5356.0,0.2281826554786894
5357.0,0.22816869276661758
5358.0,0.22815368480828593
5359.0,0.22814008297876281
5360.0,0.22812613043130334
5361.0,0.22807900635399925
5362.0,0.22803185709382945
5363.0,0.2279850499812483
5364.0,0.22793791151059078
5365.0,0.22789042154581934
5366.0,0.22784362025935082
5367.0,0.22779612093898585
5368.0,0.22774861703310834
5369.0,0.2277021476128997
5370.0,0.22765463426172977
5371.0,0.22791115641262544
5372.0,0.2281680149777727
5373.0,0.22842386236507248
5374.0,0.2286804135788265
5375.0,0.22893627837429179
5376.0,0.22919286897034657
5377.0,0.22944907952014573
5378.0,0.2297060180851812
5379.0,0.22996195953493978
5380.0,0.23021887694294513
5381.0,0.23022903643830595
5382.0,0.23023987502732407
5383.0,0.23025106332125586
5384.0,0.23026188082006577
5385.0,0.23027238928969387
5386.0,0.23028357682165332
5387.0,0.23029441415354618
5388.0,0.23030459252470648
5389.0,0.2303160880649594
5390.0,0.23032589542905685
5391.0,0.23044924248934076
5392.0,0.2305729712994257
5393.0,0.23069596924085115
5394.0,0.23081866834703213
5395.0,0.23094276013192533
5396.0,0.23106548034892851
5397.0,0.23118887169815572
5398.0,0.23131266650434298
5399.0,0.23143576965537213
5400.0,0.23155886268245793
5401.0,0.2315937761140586
5402.0,0.2316290426735476
5403.0,0.2316642900608356
5404.0,0.23169883543636594
5405.0,0.23173414785581337
5406.0,0.23176902717760303
5407.0,0.23180430120513293
5408.0,0.231839576749714
5409.0,0.23187518506049187
5410.0,0.23190975969408648
5411.0,0.23196826158844733
5412.0,0.23202610121396808
5413.0,0.23208460412087115
5414.0,0.2321424444843103
5415.0,0.23220094840204553
5416.0,0.2322594528929813
5417.0,0.23231764692788856
5418.0,0.23237579992778393
5419.0,0.23243397409800332
5420.0,0.2324928333894963
5421.0,0.23272303159586627
5422.0,0.23295319962698766
5423.0,0.2331833997848372
5424.0,0.2334135904742583
