Wavelength(nm),Transmittance(%)
600.5,0.011400357
600.0,0.01173951
599.5,0.012996119
599.0,0.01273699
598.5,0.012627671
598.0,0.013035693
597.5,0.014623479
597.0,0.016183879
596.5,0.015338898
596.0,0.018494273
595.5,0.019679589
595.0,0.019288676
594.5,0.020285919
594.0,0.022149736
593.5,0.024805082
593.0,0.025336223
592.5,0.027010847
592.0,0.029082477
591.5,0.030629193
591.0,0.033955518
590.5,0.03459949
590.0,0.039080698
589.5,0.042649314
589.0,0.044808779
588.5,0.048914634
588.0,0.052670699
587.5,0.055739105
587.0,0.06220917
586.5,0.067697436
586.0,0.073876634
585.5,0.08001142
585.0,0.087516367
584.5,0.094779573
584.0,0.103974193
583.5,0.113922186
583.0,0.124397934
582.5,0.138618305
582.0,0.152552262
581.5,0.166064501
581.0,0.182887614
580.5,0.201535597
580.0,0.221951604
579.5,0.244040325
579.0,0.268508643
578.5,0.297543943
578.0,0.328278363
577.5,0.361490518
577.0,0.397962928
576.5,0.439492196
576.0,0.484651327
575.5,0.534683287
575.0,0.591761053
574.5,0.654798448
574.0,0.723960102
573.5,0.796207309
573.0,0.880001843
572.5,0.976019919
572.0,1.076650023
571.5,1.190348387
571.0,1.317973375
570.5,1.455256581
570.0,1.61420238
569.5,1.783003688
569.0,1.972604513
568.5,2.199261904
568.0,2.440051317
567.5,2.714048386
567.0,3.020721912
566.5,3.366263866
566.0,3.765930176
565.5,4.209244728
565.0,4.718757629
564.5,5.291543484
564.0,5.92460537
563.5,6.648621559
563.0,7.473287582
562.5,8.396360397
562.0,9.491274834
561.5,10.66831493
561.0,12.00240898
560.5,13.51021099
560.0,15.15103245
559.5,17.03965187
559.0,19.13360786
558.5,21.3992691
558.0,23.9314003
557.5,26.61542511
557.0,29.53745079
556.5,32.68555832
556.0,35.94474411
555.5,39.40010071
555.0,42.96035004
554.5,46.52236557
554.0,50.13412857
553.5,53.72704315
553.0,57.28944397
552.5,60.75099182
552.0,63.99498749
551.5,67.07200623
551.0,69.96414948
550.5,72.58071899
550.0,75.03359222
549.5,77.18665314
549.0,79.18247223
548.5,80.92550659
548.0,82.3707962
547.5,83.68890381
547.0,84.76617432
546.5,85.66201019
546.0,86.41226196
545.5,87.01015472
545.0,87.44220734
544.5,87.78400421
544.0,87.9691925
543.5,88.12939453
543.0,88.19312286
542.5,88.18885803
542.0,88.20022583
541.5,88.15700531
541.0,88.10533142
540.5,88.03806305
540.0,88.02503967
539.5,88.01036835
539.0,88.04307556
538.5,88.0890274
538.0,88.14833832
537.5,88.26757813
537.0,88.42799377
536.5,88.6442337
536.0,88.86475372
535.5,89.139328
535.0,89.42381287
534.5,89.75431061
534.0,90.08422089
533.5,90.42188263
533.0,90.7686615
532.5,91.14013672
532.0,91.46214294
531.5,91.77605438
531.0,92.07235718
530.5,92.34860992
530.0,92.59156799
529.5,92.7878952
529.0,92.93480682
528.5,93.06763458
528.0,93.14977264
527.5,93.22099304
527.0,93.24105072
526.5,93.24157715
526.0,93.15794373
525.5,93.11971283
525.0,93.01350403
524.5,92.90982819
524.0,92.82358551
523.5,92.70475769
523.0,92.61601257
522.5,92.53577423
522.0,92.4641037
521.5,92.35768127
521.0,92.35486603
520.5,92.34440613
520.0,92.33280945
519.5,92.36035156
519.0,92.40103149
518.5,92.45765686
518.0,92.54006958
517.5,92.61064911
517.0,92.73979187
516.5,92.8460083
516.0,92.9464798
515.5,93.05641937
515.0,93.18506622
514.5,93.29328918
514.0,93.33901978
513.5,93.43731689
513.0,93.50216675
512.5,93.53972626
512.0,93.58501434
511.5,93.56599426
511.0,93.57974243
510.5,93.53855896
510.0,93.50944519
509.5,93.47657776
509.0,93.44329834
508.5,93.41723633
508.0,93.37358093
507.5,93.37744141
507.0,93.36812592
506.5,93.3875351
506.0,93.39710236
505.5,93.45635223
505.0,93.53292084
504.5,93.58345032
504.0,93.66382599
503.5,93.78437042
503.0,93.91698456
502.5,93.98295593
502.0,94.08546448
501.5,94.15641785
501.0,94.24344635
500.5,94.26042175
500.0,94.2722702
499.5,94.26236725
499.0,94.1346283
498.5,94.04094696
498.0,93.85513306
497.5,93.64170074
497.0,93.40895081
496.5,93.13928223
496.0,92.82608032
495.5,92.53102875
495.0,92.18240356
494.5,91.84078217
494.0,91.54595184
493.5,91.28264618
493.0,91.01724243
492.5,90.81574249
492.0,90.68395233
491.5,90.57727814
491.0,90.5216217
490.5,90.54576874
490.0,90.61347198
489.5,90.73213959
489.0,90.88873291
488.5,91.11463165
488.0,91.3638382
487.5,91.62724304
487.0,91.91835785
486.5,92.2224884
486.0,92.47390747
485.5,92.72879791
485.0,92.96100616
484.5,93.17316437
484.0,93.31012726
483.5,93.41137695
483.0,93.48805237
482.5,93.50105286
482.0,93.52577209
481.5,93.50788879
481.0,93.4454422
480.5,93.37628937
480.0,93.32109833
479.5,93.2587738
479.0,93.22090912
478.5,93.17156219
478.0,93.14241028
477.5,93.14053345
477.0,93.13681793
476.5,93.1556015
476.0,93.15016174
475.5,93.15258026
475.0,93.11385345
474.5,93.08061218
474.0,92.97047424
473.5,92.8478241
473.0,92.65421295
472.5,92.38796997
472.0,92.10823059
471.5,91.75865936
471.0,91.40909576
470.5,91.04502869
470.0,90.64948273
469.5,90.27953339
469.0,89.92633057
468.5,89.65694427
468.0,89.42913055
467.5,89.29179382
467.0,89.22018433
466.5,89.24975586
466.0,89.35536194
465.5,89.56177521
465.0,89.83479309
464.5,90.14780426
464.0,90.50873566
463.5,90.89994049
463.0,91.27528381
462.5,91.59926605
462.0,91.865448
461.5,92.04695892
461.0,92.14505005
460.5,92.10552216
460.0,91.98929596
459.5,91.80289459
459.0,91.47666168
458.5,91.09907532
458.0,90.69858551
457.5,90.27064514
457.0,89.89481354
456.5,89.49544525
456.0,89.19363403
455.5,88.97659302
455.0,88.85168457
454.5,88.79734039
454.0,88.83390808
453.5,88.98770905
453.0,89.17527771
452.5,89.46593475
452.0,89.71720123
451.5,89.98869324
451.0,90.24093628
450.5,90.47970581
450.0,90.6097641
449.5,90.694664
449.0,90.68090057
448.5,90.62046814
448.0,90.52909088
447.5,90.39138794
447.0,90.18720245
446.5,89.99304199
446.0,89.85014343
445.5,89.68287659
445.0,89.58338165
444.5,89.49866486
444.0,89.44683838
443.5,89.40662384
443.0,89.34713745
442.5,89.25689697
442.0,89.08403015
441.5,88.87924194
441.0,88.55953979
440.5,88.16183472
440.0,87.67682648
439.5,87.12452698
439.0,86.53593445
438.5,85.95549774
438.0,85.42774963
437.5,84.98760986
437.0,84.65953064
436.5,84.49226379
436.0,84.51409912
435.5,84.70500946
435.0,85.05900574
434.5,85.55139923
434.0,86.15339661
433.5,86.77114105
433.0,87.34033203
432.5,87.82341766
432.0,88.10128021
431.5,88.12644196
431.0,87.85706329
430.5,87.32761383
430.0,86.51246643
429.5,85.47439575
429.0,84.33448792
428.5,83.11262512
428.0,81.95145416
427.5,80.9375
427.0,80.15116882
426.5,79.60862732
426.0,79.4209137
425.5,79.53275299
425.0,79.94506836
424.5,80.637146
424.0,81.52189636
423.5,82.50725555
423.0,83.47834015
422.5,84.35623932
422.0,84.97734833
421.5,85.3491745
421.0,85.36211395
420.5,85.08342743
420.0,84.45480347
419.5,83.68315887
419.0,82.81269836
418.5,81.90753174
418.0,81.14530182
417.5,80.60516357
417.0,80.30582428
416.5,80.25979614
416.0,80.45385742
415.5,80.85585022
415.0,81.43877411
414.5,82.01951599
414.0,82.60012817
413.5,83.03109741
413.0,83.31008911
412.5,83.34712982
412.0,83.21324921
411.5,82.88185883
411.0,82.4927597
410.5,82.03851318
410.0,81.6437149
409.5,81.22973633
409.0,80.9641571
408.5,80.69796753
408.0,80.41869354
407.5,80.0384903
407.0,79.43732452
406.5,78.48588562
406.0,77.28398132
405.5,75.66630554
405.0,73.79315186
404.5,71.70509338
404.0,69.4827652
403.5,67.37942505
403.0,65.39595795
402.5,63.60422897
402.0,62.17402649
401.5,60.95017242
401.0,59.92168045
400.5,59.06965637
400.0,58.14744186
399.5,57.03369904
399.0,55.60051727
398.5,53.66262817
398.0,51.26980591
397.5,48.30977631
397.0,44.85618591
396.5,41.08714294
396.0,37.00059509
395.5,32.78886032
395.0,28.57333946
394.5,24.41406631
394.0,20.52984619
393.5,16.83563614
393.0,13.47220802
392.5,10.55183029
392.0,8.064471245
391.5,6.01754427
391.0,4.38582468
390.5,3.118445873
390.0,2.180844784
389.5,1.492792487
389.0,1.010310888
388.5,0.683690906
388.0,0.453745067
387.5,0.300334603
387.0,0.197585374
386.5,0.127636969
386.0,0.080453485
385.5,0.051685363
385.0,0.03329346
384.5,0.021851638
384.0,0.015281333
383.5,0.010519513
383.0,0.009304419
382.5,0.008568047
382.0,0.007535839
381.5,0.006778115
381.0,0.006516314
380.5,0.006763973
380.0,0.005106519
379.5,0.006619647
379.0,0.006598006
378.5,0.005801645
378.0,0.005754577
377.5,0.00508226
377.0,0.006294743
376.5,0.008016394
376.0,0.005283994
375.5,0.006163685
375.0,0.005109828
374.5,0.006289673
374.0,0.006976916
373.5,0.006450863
373.0,0.004390338
372.5,0.006811565
372.0,0.004354533
371.5,0.006388918
371.0,0.005930224
370.5,0.005746076
370.0,0.005844508
369.5,0.006804942
369.0,0.005393249
368.5,0.006073328
368.0,0.006769269
367.5,0.005456924
367.0,0.006988134
366.5,0.006129766
366.0,0.006371824
365.5,0.006476668
365.0,0.006160385
364.5,0.008684251
364.0,0.00608788
363.5,0.005615198
363.0,0.006606036
362.5,0.004964735
362.0,0.005675981
361.5,0.005781804
361.0,0.005682591
360.5,0.005016194
360.0,0.00519076
359.5,0.006233201
359.0,0.006027519
358.5,0.006585875
358.0,0.004791467
357.5,0.005106508
357.0,0.006623469
356.5,0.006404446
356.0,0.005031339
355.5,0.004477753
355.0,0.005133805
354.5,0.004557731
354.0,0.005165784
353.5,0.005433998
353.0,0.005972601
352.5,0.006899795
352.0,0.0064305
351.5,0.005874627
351.0,0.005634049
350.5,0.006084825
350.0,0.006367066
349.5,0.006590769
349.0,0.005752641
348.5,0.005264474
348.0,0.005464939
347.5,0.005528069
347.0,0.00572569
346.5,0.005651291
346.0,0.007147341
345.5,0.005368378
345.0,0.004610707
344.5,0.004941152
344.0,0.006283972
343.5,0.005257268
343.0,0.00591571
342.5,0.005635162
342.0,0.005888797
341.5,0.00507681
341.0,0.006722949
340.5,0.005386797
340.0,0.005437644
339.5,0.007133355
339.0,0.006109403
338.5,0.005715976
338.0,0.003333493
337.5,0.004404872
337.0,0.006394638
336.5,0.006143486
336.0,0.005502943
335.5,0.006112516
335.0,0.004971811
334.5,0.005953912
334.0,0.005907346
333.5,0.005049225
333.0,0.005503534
332.5,0.004661809
332.0,0.005922992
331.5,0.005421897
331.0,0.004168546
330.5,0.005397449
330.0,0.004857134
329.5,0.003899177
329.0,0.005220925
328.5,0.007144319
328.0,0.004700929
327.5,0.005044173
327.0,0.005815255
326.5,0.005887699
326.0,0.004985133
325.5,0.004426525
325.0,0.004848118
324.5,0.004495296
324.0,0.004844981
323.5,0.003621881
323.0,0.004898937
322.5,0.004594479
322.0,0.00443213
321.5,0.005632442
321.0,0.006419954
320.5,0.005039054
320.0,0.004941232
319.5,0.004162715
319.0,0.00542235
318.5,0.004776353
318.0,0.005331663
317.5,0.004196259
317.0,0.004360375
316.5,0.004713121
316.0,0.005307178
315.5,0.004962413
315.0,0.004133684
314.5,0.005405225
314.0,0.004023263
313.5,0.005678895
313.0,0.004683493
312.5,0.005478182
312.0,0.004690626
311.5,0.004727271
311.0,0.004147172
310.5,0.003648845
310.0,0.004366634
309.5,0.004408549
309.0,0.004966348
308.5,0.005003292
308.0,0.003582572
307.5,0.00444811
307.0,0.003865538
306.5,0.003908749
306.0,0.003402245
305.5,0.004340241
305.0,0.00521185
304.5,0.003365388
304.0,0.003544624
303.5,0.004929139
303.0,0.005023844
302.5,0.003930731
302.0,0.004774269
301.5,0.004166005
301.0,0.003915392
300.5,0.004736042
300.0,0.004316661
