Wavelength(nm),Transmittance(%)
597.0,0.015521909
596.5,0.019069077
596.0,0.017961616
595.5,0.020215124
595.0,0.020726299
594.5,0.022905806
594.0,0.022831755
593.5,0.024645854
593.0,0.02540293
592.5,0.026998596
592.0,0.029828301
591.5,0.034134086
591.0,0.033942867
590.5,0.036857191
590.0,0.039294317
589.5,0.042098209
589.0,0.044113241
588.5,0.049346995
588.0,0.052574959
587.5,0.057993364
587.0,0.062489394
586.5,0.066311769
586.0,0.071970679
585.5,0.078722239
585.0,0.085969657
584.5,0.094446033
584.0,0.101497173
583.5,0.112312533
583.0,0.123988673
582.5,0.136088431
582.0,0.149140239
581.5,0.163437262
581.0,0.180857599
580.5,0.198305681
580.0,0.217825621
579.5,0.240330324
579.0,0.265555918
578.5,0.291516662
578.0,0.324026853
577.5,0.358430117
577.0,0.395710856
576.5,0.437628657
576.0,0.484008759
575.5,0.537519395
575.0,0.59444809
574.5,0.659108877
574.0,0.727849126
573.5,0.806084752
573.0,0.894475162
572.5,0.988441587
572.0,1.093672633
571.5,1.212538242
571.0,1.345292807
570.5,1.488592148
570.0,1.651061893
569.5,1.824423671
569.0,2.02176857
568.5,2.251111269
568.0,2.496094704
567.5,2.77155304
567.0,3.081827164
566.5,3.424516678
566.0,3.823523998
565.5,4.264783382
565.0,4.772911072
564.5,5.3307271
564.0,5.956001282
563.5,6.668633461
563.0,7.4777565
562.5,8.381065369
562.0,9.455750465
561.5,10.60483646
561.0,11.91387653
560.5,13.40178394
560.0,15.02301884
559.5,16.8966217
559.0,18.97646713
558.5,21.2556572
558.0,23.80522919
557.5,26.54895401
557.0,29.54489517
556.5,32.78839493
556.0,36.16936874
555.5,39.8005867
555.0,43.54749298
554.5,47.33064651
554.0,51.15864944
553.5,54.99282074
553.0,58.75798416
552.5,62.43404007
552.0,65.83393097
551.5,69.03876495
551.0,71.99663544
550.5,74.66990662
550.0,77.09377289
549.5,79.21570587
549.0,81.10441589
548.5,82.72883606
548.0,84.04814911
547.5,85.2297821
547.0,86.18963623
546.5,86.93845367
546.0,87.54918671
545.5,88.03984833
545.0,88.38304901
544.5,88.6280365
544.0,88.75385284
543.5,88.85917664
543.0,88.84625244
542.5,88.84503174
542.0,88.78366089
541.5,88.70552063
541.0,88.62526703
540.5,88.51551056
540.0,88.46201324
539.5,88.41370392
539.0,88.40444946
538.5,88.396698
538.0,88.43771362
537.5,88.52353668
537.0,88.65357971
536.5,88.84542847
536.0,89.04858398
535.5,89.31384277
535.0,89.61890411
534.5,89.92207336
534.0,90.29395294
533.5,90.65973663
533.0,91.04634094
532.5,91.45527649
532.0,91.81355286
531.5,92.18141174
531.0,92.54187012
530.5,92.84814453
530.0,93.11956024
529.5,93.37851715
529.0,93.56744385
528.5,93.72377014
528.0,93.79981995
527.5,93.85410309
527.0,93.86148071
526.5,93.87069702
526.0,93.74167633
525.5,93.62988281
525.0,93.48913574
524.5,93.32287598
524.0,93.16394043
523.5,93.00074005
523.0,92.82675934
522.5,92.68571472
522.0,92.55839539
521.5,92.42884064
521.0,92.34341431
520.5,92.30939484
520.0,92.26938629
519.5,92.28618622
519.0,92.32131958
518.5,92.40474701
518.0,92.48786926
517.5,92.59165192
517.0,92.76347351
516.5,92.89916992
516.0,93.0488739
515.5,93.22314453
515.0,93.39513397
514.5,93.52811432
514.0,93.63762665
513.5,93.77561951
513.0,93.85359192
512.5,93.89674377
512.0,93.94611359
511.5,93.91655731
511.0,93.90805817
510.5,93.8486557
510.0,93.78356934
509.5,93.70400238
509.0,93.62998962
508.5,93.52387238
508.0,93.45147705
507.5,93.37902832
507.0,93.3213501
506.5,93.29039001
506.0,93.2891922
505.5,93.30745697
505.0,93.38009644
504.5,93.43556213
504.0,93.540802
503.5,93.66783142
503.0,93.81941223
502.5,93.93981934
502.0,94.11662292
501.5,94.21723175
501.0,94.31855774
500.5,94.40118408
500.0,94.44553375
499.5,94.42832184
499.0,94.37689209
498.5,94.2355957
498.0,94.04541779
497.5,93.82766724
497.0,93.52986908
496.5,93.19697571
496.0,92.82219696
495.5,92.43055725
495.0,92.03726959
494.5,91.59799194
494.0,91.24305725
493.5,90.92378235
493.0,90.6203537
492.5,90.37010193
492.0,90.21128082
491.5,90.11686707
491.0,90.06375122
490.5,90.12378693
490.0,90.22906494
489.5,90.43847656
489.0,90.64974976
488.5,90.95108032
488.0,91.29306793
487.5,91.64277649
487.0,92.01560211
486.5,92.38922882
486.0,92.6921463
485.5,92.99341583
485.0,93.23362732
484.5,93.42620087
484.0,93.53457642
483.5,93.58338165
483.0,93.59390259
482.5,93.52641296
482.0,93.43808746
481.5,93.30136108
481.0,93.15483856
480.5,93.00798035
480.0,92.88455963
479.5,92.75585938
479.0,92.6631546
478.5,92.59856415
478.0,92.57800293
477.5,92.63558197
477.0,92.69515991
476.5,92.78477478
476.0,92.89358521
475.5,92.96061707
475.0,93.06087494
474.5,93.06798553
474.0,93.02590179
473.5,92.94002533
473.0,92.7829895
472.5,92.53237915
472.0,92.19780731
471.5,91.79916382
471.0,91.32093048
470.5,90.86169434
470.0,90.32698822
469.5,89.81654358
469.0,89.34185028
468.5,88.90927124
468.0,88.56808472
467.5,88.34524536
467.0,88.18643951
466.5,88.16319275
466.0,88.26321411
465.5,88.47071838
465.0,88.80496216
464.5,89.2013855
464.0,89.66459656
463.5,90.18401337
463.0,90.67957306
462.5,91.11949158
462.0,91.50955963
461.5,91.77758026
461.0,91.9594574
460.5,91.98407745
460.0,91.87101746
459.5,91.64453888
459.0,91.27732086
458.5,90.8658905
458.0,90.36231995
457.5,89.81715393
457.0,89.35287476
456.5,88.87143707
456.0,88.52112579
455.5,88.24292755
455.0,88.10326385
454.5,88.05474854
454.0,88.13431549
453.5,88.33808899
453.0,88.6213913
452.5,88.97499084
452.0,89.34371948
451.5,89.71416473
451.0,90.06773376
450.5,90.3610611
450.0,90.57705688
449.5,90.68405914
449.0,90.68747711
448.5,90.5834198
448.0,90.45664215
447.5,90.28399658
447.0,90.03863525
446.5,89.771698
446.0,89.60199738
445.5,89.42651367
445.0,89.31097412
444.5,89.25710297
444.0,89.25845337
443.5,89.25240326
443.0,89.25811768
442.5,89.23487854
442.0,89.13211823
441.5,88.94445801
441.0,88.62735748
440.5,88.17886353
440.0,87.6113205
439.5,86.97486877
439.0,86.21588135
438.5,85.48459625
438.0,84.79486847
437.5,84.17299652
437.0,83.66738892
436.5,83.3970871
436.0,83.28861237
435.5,83.42253113
435.0,83.76387787
434.5,84.2824707
434.0,84.93199158
433.5,85.65532684
433.0,86.3444519
432.5,86.9345932
432.0,87.32215118
431.5,87.42992401
431.0,87.21142578
430.5,86.66681671
430.0,85.7982254
429.5,84.65193176
429.0,83.37151337
428.5,81.97407532
428.0,80.66385651
427.5,79.4932251
427.0,78.56227112
426.5,77.94948578
426.0,77.701828
425.5,77.80440521
425.0,78.27259064
424.5,79.05139923
424.0,80.07160187
423.5,81.19567871
423.0,82.33584595
422.5,83.3763504
422.0,84.1427536
421.5,84.5732193
421.0,84.62135315
420.5,84.28588104
420.0,83.58586121
419.5,82.71799469
419.0,81.6452179
418.5,80.5743103
418.0,79.66105652
417.5,78.98742676
417.0,78.53421783
416.5,78.41534424
416.0,78.55748749
415.5,78.91413116
415.0,79.45427704
414.5,80.00130463
414.0,80.51758575
413.5,80.8172226
413.0,80.95802307
412.5,80.80617523
412.0,80.42649841
411.5,79.81357574
411.0,79.05233765
410.5,78.23105621
410.0,77.43547058
409.5,76.62384796
409.0,75.87477875
408.5,75.09632874
408.0,74.22835541
407.5,73.21560669
407.0,71.90021515
406.5,70.15627289
406.0,68.07647705
405.5,65.54784393
405.0,62.6860199
404.5,59.57811356
404.0,56.34798431
403.5,53.20259857
403.0,50.11097336
402.5,47.13777542
402.0,44.52496719
401.5,41.97208786
401.0,39.58488846
400.5,37.30446243
400.0,34.95982742
399.5,32.50008011
399.0,29.89627075
398.5,27.07009315
398.0,24.22600555
397.5,21.2244091
397.0,18.23014832
396.5,15.43168831
396.0,12.78033543
395.5,10.39320183
395.0,8.287413597
394.5,6.480549812
394.0,4.980259418
393.5,3.720349789
393.0,2.713814735
392.5,1.931213379
392.0,1.339603901
391.5,0.909868896
391.0,0.601097405
390.5,0.389425814
390.0,0.249106154
389.5,0.157122359
389.0,0.100142255
388.5,0.063067846
388.0,0.041444644
387.5,0.027243238
387.0,0.018597869
386.5,0.012466185
386.0,0.009250129
385.5,0.008788956
385.0,0.006840668
384.5,0.006734343
384.0,0.005509627
383.5,0.006021834
383.0,0.005907871
382.5,0.005435343
382.0,0.006673661
381.5,0.005695557
381.0,0.006440672
380.5,0.006979656
380.0,0.006205521
379.5,0.004918134
379.0,0.005159167
378.5,0.007521278
378.0,0.004921409
377.5,0.00556771
377.0,0.005239497
376.5,0.004059771
376.0,0.004926458
375.5,0.007089644
375.0,0.006258939
374.5,0.004331688
374.0,0.005441923
373.5,0.00567261
373.0,0.005479313
372.5,0.006601883
372.0,0.005388857
371.5,0.005968041
371.0,0.005577012
370.5,0.004755806
370.0,0.005769623
369.5,0.005011497
369.0,0.005534756
368.5,0.005925114
368.0,0.006695226
367.5,0.004979054
367.0,0.005070559
366.5,0.005644753
366.0,0.006298854
365.5,0.005633384
365.0,0.004464227
364.5,0.003987404
364.0,0.006083645
363.5,0.004455761
363.0,0.00604203
362.5,0.003812433
362.0,0.004716409
361.5,0.004881645
361.0,0.003938829
360.5,0.004872956
360.0,0.005329349
359.5,0.005007354
359.0,0.005676066
358.5,0.005228811
358.0,0.007115613
357.5,0.004340933
357.0,0.005916143
356.5,0.005046866
356.0,0.00523647
355.5,0.005150476
355.0,0.004239925
354.5,0.004206631
354.0,0.004526422
353.5,0.005214895
353.0,0.00645822
352.5,0.004980101
352.0,0.007329918
351.5,0.005304052
351.0,0.00528517
350.5,0.004597432
350.0,0.005881944
349.5,0.005537619
349.0,0.00588849
348.5,0.005195018
348.0,0.005532837
347.5,0.00682917
347.0,0.005040149
346.5,0.003874274
346.0,0.005371837
345.5,0.004821448
345.0,0.004609714
344.5,0.005076
344.0,0.005336338
343.5,0.005390237
343.0,0.003968862
342.5,0.005768067
342.0,0.005220418
341.5,0.004211204
341.0,0.005462608
340.5,0.005847922
340.0,0.00405386
339.5,0.005358519
339.0,0.003366309
338.5,0.004184542
338.0,0.005053679
337.5,0.005696515
337.0,0.00498122
336.5,0.006075884
336.0,0.005107195
335.5,0.004680231
335.0,0.003747674
334.5,0.004998738
334.0,0.00357786
333.5,0.005919877
333.0,0.004458375
332.5,0.004914435
332.0,0.00520535
331.5,0.007032276
331.0,0.004359165
330.5,0.006213623
330.0,0.005415561
329.5,0.004451395
329.0,0.004967811
328.5,0.005128019
328.0,0.00476515
327.5,0.004029549
327.0,0.004563137
326.5,0.004898279
326.0,0.003397594
325.5,0.003771834
325.0,0.006010419
324.5,0.004047332
324.0,0.002947827
323.5,0.005308435
323.0,0.00471268
322.5,0.004924537
322.0,0.005480824
321.5,0.005243332
321.0,0.005523062
320.5,0.004595915
320.0,0.003876552
319.5,0.003852816
319.0,0.00376872
318.5,0.004396691
318.0,0.004026539
317.5,0.004002074
317.0,0.00397731
316.5,0.00496533
316.0,0.006243555
315.5,0.004343385
315.0,0.003705379
314.5,0.005530756
314.0,0.004022756
313.5,0.002905097
313.0,0.004363386
312.5,0.005477546
312.0,0.004063427
311.5,0.005657875
311.0,0.003900761
310.5,0.003331178
310.0,0.005283987
309.5,0.005383373
309.0,0.004708093
308.5,0.004363973
308.0,0.004215652
307.5,0.003442153
307.0,0.003927912
306.5,0.004649915
306.0,0.004504987
305.5,0.002504912
305.0,0.004032901
304.5,0.003559548
304.0,0.003094584
303.5,0.00308285
303.0,0.003700379
302.5,0.00386855
302.0,0.004897382
301.5,0.004420553
301.0,0.00404663
300.5,0.003956253
300.0,0.003803138
